"","id","num.picture","task1","task2","task3","latitude","longitude","gender","educ","age"
"210","1564671114_endBrnod4518d7589627249038e15765ff06e37.csv",715,1,4,1,49.188127077153,16.6275710160769,0,2,31
"211","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",869,1,6,0,49.2103601630387,16.6281316864108,0,2,31
"212","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",81,1,5,0,49.1827381290515,16.6042845299949,0,2,31
"213","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",879,1,6,0,49.2167745915194,16.5637810320721,0,2,31
"214","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",1128,1,6,2,49.2027488447575,16.5998735365086,0,2,31
"215","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",698,1,6,4,49.163198015539,16.555649660295,0,2,31
"216","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",830,1,3,0,49.1899681844486,16.6079094598109,0,2,31
"217","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",936,1,6,0,49.173719382459,16.5789452717693,0,2,31
"218","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",1190,1,6,0,49.1729122045403,16.5846804062008,0,2,31
"219","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",678,1,6,0,49.1817237190335,16.6201215934468,0,2,31
"220","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",24,1,5,2,49.1804857832661,16.5687844525714,0,2,31
"221","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",552,1,6,2,49.1941070757023,16.6239532997144,0,2,31
"222","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",626,1,6,2,49.223610150918,16.5851412303861,0,2,31
"223","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",789,1,4,0,49.2101815478852,16.5727855312605,0,2,31
"224","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",8,1,4,2,49.1887780122963,16.6451375578819,0,2,31
"225","1564671264_endBrnod4518d7589627249038e15765ff06e37.csv",328,1,4,2,49.2073241217461,16.572492826165,0,2,31
"226","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",978,1,0,3,49.1726088597367,16.6219643872508,1,2,30
"227","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",806,1,3,4,49.2060913735758,16.6596009863647,1,2,30
"228","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",961,1,2,4,49.2058017764603,16.6302848465323,1,2,30
"229","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",386,1,3,3,49.2266394037954,16.6188031816742,1,2,30
"230","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",1056,1,2,3,49.1647632325473,16.5598473909915,1,2,30
"231","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",528,1,1,4,49.1850507631294,16.6052277884968,1,2,30
"232","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",249,1,1,2,49.1689327572649,16.5976904537863,1,2,30
"233","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",277,1,1,3,49.2068372479745,16.6443777419096,1,2,30
"234","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",802,1,1,3,49.1996970985563,16.5894786241443,1,2,30
"235","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",1170,1,2,4,49.1699350488031,16.5794142046121,1,2,30
"236","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",254,1,3,3,49.1902652752655,16.6204397403192,1,2,30
"237","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",363,1,1,2,49.1777539902443,16.563052424408,1,2,30
"238","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",902,1,3,3,49.1919761756776,16.6083152615455,1,2,30
"239","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",958,1,2,1,49.1753210583149,16.6194269270782,1,2,30
"240","1564671811_endBrno2ccfe2960bdd6eb43c1ceb72ed08a826.csv",583,1,4,4,49.213840752745,16.5687916357444,1,2,30
"241","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",747,1,6,2,49.2299094217663,16.5929955024611,1,2,30
"242","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",880,1,6,1,49.1845028517518,16.5963203936282,1,2,30
"243","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",337,1,5,1,49.2115890300928,16.6406394168658,1,2,30
"244","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",876,1,6,1,49.1763586930659,16.6355266682824,1,2,30
"245","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1235,1,6,2,49.2097071566476,16.623727177704,1,2,30
"246","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",175,1,6,3,49.1901785455001,16.6312394429471,1,2,30
"247","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",407,1,6,1,49.197599644705,16.6465831327222,1,2,30
"248","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",544,1,6,2,49.224732073614,16.5782397733383,1,2,30
"249","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",4,1,6,1,49.2197949797158,16.5522004546247,1,2,30
"250","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1210,1,6,1,49.2300450719749,16.5939459216237,1,2,30
"251","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",514,1,5,1,49.1762935578749,16.6314409454304,1,2,30
"252","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",328,1,6,1,49.2073241217461,16.572492826165,1,2,30
"253","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",422,1,6,1,49.1892596170346,16.6087678026986,1,2,30
"254","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",21,1,6,2,49.1933353476053,16.5630046711167,1,2,30
"255","1564673807_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",100,1,5,1,49.1805670399992,16.6230894444729,1,2,30
"256","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1158,1,6,2,49.1825705597199,16.626126265505,1,2,30
"257","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",823,1,6,1,49.2053735874124,16.6125321811087,1,2,30
"258","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",903,1,6,2,49.2113807819826,16.6069325124787,1,2,30
"259","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",529,0,5,3,49.209015975363,16.5890740580329,1,2,30
"260","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",267,1,6,2,49.2238690436359,16.6247498702833,1,2,30
"261","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",805,1,6,2,49.1671629301376,16.5676520339174,1,2,30
"262","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1117,1,6,2,49.2064724063712,16.5922552899302,1,2,30
"263","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1076,1,5,3,49.2267067276125,16.6493544135877,1,2,30
"264","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",1180,1,6,2,49.2055213534001,16.5712841110809,1,2,30
"265","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",250,1,5,1,49.1704154022907,16.6190379525104,1,2,30
"266","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",385,1,5,2,49.2307111828161,16.5973821383402,1,2,30
"267","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",540,1,5,2,49.1758828745018,16.5791931225543,1,2,30
"268","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",703,0,6,1,49.2066010774855,16.6149103421468,1,2,30
"269","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",476,1,6,1,49.2295833540004,16.5972068637258,1,2,30
"270","1564673949_endBrnocd6eca81ff26fb77fef552448b9c6ebe.csv",726,1,5,1,49.1965263632184,16.6422517379267,1,2,30
"271","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",155,1,5,1,49.2165118452585,16.6297951248881,0,1,57
"272","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",346,1,4,2,49.2084694674728,16.6276306463507,0,1,57
"273","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",1114,1,4,4,49.1615633746753,16.6440572875355,0,1,57
"274","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",640,1,5,1,49.2040974855703,16.5879943163049,0,1,57
"275","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",1102,1,3,2,49.1626680010302,16.57804491064,0,1,57
"276","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",542,1,2,3,49.1622252198079,16.5562724292616,0,1,57
"277","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",286,1,4,3,49.1940280401031,16.6191075021388,0,1,57
"278","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",1081,1,4,2,49.1913623062778,16.6086797266436,0,1,57
"279","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",1131,1,2,2,49.1958711647503,16.5647262866594,0,1,57
"280","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",344,1,1,1,49.2248759244606,16.5788232297599,0,1,57
"281","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",13,1,2,3,49.211596753516,16.6077263765077,0,1,57
"282","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",556,1,3,3,49.1927307365645,16.5756904887205,0,1,57
"283","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",810,1,3,2,49.2110302065753,16.5801045057849,0,1,57
"284","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",422,1,2,4,49.1892596170346,16.6087678026986,0,1,57
"285","1564674261_endBrno0cd314eff3862ef92dce2266f2b42575.csv",1116,1,3,2,49.1815981202078,16.6215924056642,0,1,57
"286","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",254,0,2,2,49.1902652752655,16.6204397403192,0,1,34
"287","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",150,1,1,2,49.19534692618,16.5556908515596,0,1,34
"288","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",974,1,1,2,49.2059308304165,16.5704374411337,0,1,34
"289","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",550,1,2,2,49.1844605122406,16.5600973418376,0,1,34
"290","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",1026,1,2,2,49.2105407345291,16.6566577872672,0,1,34
"291","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",1204,1,2,2,49.1962292758023,16.648973216815,0,1,34
"292","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",1165,0,0,3,49.2020658158827,16.5816943923185,0,1,34
"293","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",854,1,4,2,49.1638141686044,16.5771188663076,0,1,34
"294","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",467,1,4,2,49.2201997326466,16.6372220680428,0,1,34
"295","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",179,1,4,2,49.2118717051276,16.6266350842802,0,1,34
"296","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",46,0,4,2,49.2196647204698,16.5984962418922,0,1,34
"297","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",309,0,2,2,49.1767142965985,16.6324173612057,0,1,34
"298","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",22,1,2,2,49.1717477846619,16.5777540734552,0,1,34
"299","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",1159,0,4,2,49.1701653296431,16.6171180381868,0,1,34
"300","1564674642_endBrno66e532e2e305ce4f554b3f9c52a1bb5b.csv",90,1,4,3,49.1720838701192,16.5616567660621,0,1,34
"301","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1068,0,4,2,49.177294580308,16.552474525817,1,1,48
"302","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",596,1,5,3,49.2127778133279,16.5856931642469,1,1,48
"303","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1247,1,1,3,49.1925067658581,16.5761587275906,1,1,48
"304","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1186,1,4,1,49.1742738342922,16.5555686050227,1,1,48
"305","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",924,1,0,2,49.1787526353226,16.5832921289626,1,1,48
"306","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1176,1,1,4,49.1709918103185,16.6129877007385,1,1,48
"307","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1016,1,3,4,49.1889659178831,16.6394883604246,1,1,48
"308","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",745,1,2,4,49.2091849969103,16.6004486980158,1,1,48
"309","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",643,1,3,4,49.1633742096438,16.6112688627735,1,1,48
"310","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",765,1,2,2,49.2103838614021,16.6022388311968,1,1,48
"311","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",1268,1,4,2,49.1810555482304,16.655883350695,1,1,48
"312","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",919,1,3,2,49.1805864881576,16.6216858675594,1,1,48
"313","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",458,1,3,4,49.1644463769292,16.592212359134,1,1,48
"314","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",36,1,1,4,49.2064651582455,16.6303983083517,1,1,48
"315","1564674770_endBrnoc6935759bfec1927278be1ca1fcb300f.csv",62,1,2,3,49.2032984252363,16.5673998568542,1,1,48
"316","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",256,1,5,3,49.2202779184748,16.6563656700734,1,2,65
"317","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",888,1,6,0,49.178731683236,16.5740332555223,1,2,65
"318","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",758,1,6,2,49.207500541822,16.6130987597939,1,2,65
"319","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",446,1,5,1,49.1634428389748,16.563835733984,1,2,65
"320","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",631,1,5,1,49.1879384493927,16.5951920579864,1,2,65
"321","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",858,1,5,0,49.1945917523958,16.5523478842893,1,2,65
"322","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",101,1,4,2,49.2281821512023,16.6528714230178,1,2,65
"323","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",528,1,6,0,49.1850507631294,16.6052277884968,1,2,65
"324","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",105,0,6,2,49.1927378841827,16.6139946497073,1,2,65
"325","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",387,1,6,2,49.1711337055284,16.6281299929516,1,2,65
"326","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",1268,1,6,1,49.1810555482304,16.655883350695,1,2,65
"327","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",698,1,5,3,49.163198015539,16.555649660295,1,2,65
"328","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",443,1,6,2,49.2070731765554,16.6055458410525,1,2,65
"329","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",167,1,6,2,49.2302169014638,16.6039100222482,1,2,65
"330","1564674870_endBrno102c913129a32d5c811a932eb183f161.csv",1118,1,4,1,49.2150318812439,16.589406070716,1,2,65
"331","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",241,1,5,0,49.2207662029522,16.6368744581689,1,2,65
"332","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",926,1,4,0,49.1965794664671,16.5662502866104,1,2,65
"333","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",31,1,6,1,49.2080200916152,16.6025252397118,1,2,65
"334","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",864,1,6,0,49.2113191760066,16.5796933345131,1,2,65
"335","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",237,1,6,3,49.2136450262449,16.6268422002056,1,2,65
"336","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",812,1,4,2,49.195272915022,16.5844919946797,1,2,65
"337","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",91,1,6,0,49.191341308847,16.6414618559494,1,2,65
"338","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",621,1,6,1,49.1942874859373,16.6474846271598,1,2,65
"339","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",378,1,6,1,49.1932834407109,16.6329770106652,1,2,65
"340","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",624,1,6,4,49.2047132851841,16.6415114952942,1,2,65
"341","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",607,1,4,2,49.1803464200483,16.6177459427515,1,2,65
"342","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",880,1,6,3,49.1845028517518,16.5963203936282,1,2,65
"343","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",1007,1,6,0,49.1719668053117,16.5706729227568,1,2,65
"344","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",1047,1,5,3,49.2010748750564,16.645461217977,1,2,65
"345","1564675820_endBrno102c913129a32d5c811a932eb183f161.csv",539,1,6,1,49.1836520788868,16.5787711888012,1,2,65
"346","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",394,1,6,1,49.1863351069861,16.66082910417,1,1,41
"347","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",281,0,5,3,49.2022466431846,16.6588432834091,1,1,41
"348","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",223,1,5,2,49.2166911650481,16.6318230483693,1,1,41
"349","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",702,1,5,2,49.1816364637418,16.6190055961242,1,1,41
"350","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",360,1,5,2,49.2064551335524,16.6178246860758,1,1,41
"351","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",458,1,3,3,49.1644463769292,16.592212359134,1,1,41
"352","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",987,1,4,3,49.165705865511,16.6481230286572,1,1,41
"353","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",1172,1,5,2,49.2020892538335,16.6213337740508,1,1,41
"354","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",710,1,6,3,49.2217212232104,16.5766001360226,1,1,41
"355","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",1023,1,3,3,49.199525542083,16.6144919958022,1,1,41
"356","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",4,1,4,2,49.2197949797158,16.5522004546247,1,1,41
"357","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",245,0,5,2,49.2078892265068,16.6470572734785,1,1,41
"358","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",398,1,6,1,49.1816242006105,16.6268617922246,1,1,41
"359","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",187,1,1,4,49.1671484921835,16.6342533274089,1,1,41
"360","1564676494_endBrno70063fb9713b1a293932d98b15c5aacc.csv",198,1,5,3,49.2171760496082,16.5695535166422,1,1,41
"361","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",66,1,2,3,49.2148979268596,16.5994676868618,1,2,52
"362","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",263,1,3,3,49.193617334158,16.6471990607748,1,2,52
"363","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",422,1,3,3,49.1892596170346,16.6087678026986,1,2,52
"364","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",171,1,1,3,49.1740564340486,16.5552860229661,1,2,52
"365","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",373,1,6,3,49.2241817223999,16.5812686188704,1,2,52
"366","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",634,1,4,3,49.2266236641784,16.6498636356429,1,2,52
"367","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",816,1,4,3,49.1936979426352,16.6117336056131,1,2,52
"368","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",1179,1,3,4,49.1999455963754,16.6405895040511,1,2,52
"369","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",461,1,2,3,49.1903844317425,16.6353738522409,1,2,52
"370","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",344,0,5,3,49.2248759244606,16.5788232297599,1,2,52
"371","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",792,1,1,3,49.2039600933096,16.6078883560157,1,2,52
"372","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",675,1,5,3,49.1910936648332,16.6534414529898,1,2,52
"373","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",747,1,6,3,49.2299094217663,16.5929955024611,1,2,52
"374","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",365,1,4,4,49.2222435164964,16.5537516790691,1,2,52
"375","1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv",184,1,2,3,49.2237118533326,16.6155525726835,1,2,52
"376","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",199,1,2,1,49.1925872229156,16.5647459012418,1,3,31
"377","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",648,1,4,2,49.2061639086956,16.5869637583342,1,3,31
"378","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",404,1,5,2,49.2086827373735,16.6435910776122,1,3,31
"379","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",210,1,3,2,49.1982812247315,16.5852566422951,1,3,31
"380","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",1058,1,3,3,49.2099660185914,16.6099557590062,1,3,31
"381","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",705,1,3,1,49.1710460271182,16.5576682164722,1,3,31
"382","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",590,1,2,1,49.2073072905335,16.644596778769,1,3,31
"383","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",1248,1,6,4,49.1936593035135,16.6019196090984,1,3,31
"384","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",1233,1,2,2,49.2173931600988,16.6423674140555,1,3,31
"385","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",1259,0,3,3,49.2136661571912,16.5927829022647,1,3,31
"386","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",324,1,4,3,49.1666057484148,16.635197238232,1,3,31
"387","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",732,1,1,1,49.2290214247197,16.5889565588138,1,3,31
"388","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",1203,1,2,2,49.2089628206853,16.6488757244705,1,3,31
"389","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",665,1,4,4,49.2218762000482,16.5743779978969,1,3,31
"390","1564677580_endBrnodde1732d561612fc2b6a5ec69cdc45b0.csv",559,1,5,4,49.1936264077892,16.5765233980083,1,3,31
"391","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",659,0,6,0,49.2074592133705,16.629701976198,1,2,20
"392","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",1019,1,6,0,49.2034654356502,16.5809378737009,1,2,20
"393","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",918,1,5,0,49.2037774808119,16.5885604658247,1,2,20
"394","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",567,0,6,1,49.1855045144388,16.6402314672601,1,2,20
"395","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",797,1,5,0,49.220999087218,16.5563075840003,1,2,20
"396","1564678355_endBrno091ee62799b4d29536ca400aa1646b4d.csv",801,1,6,1,49.223779725965,16.6184436257987,1,2,20
