"num.picture" "id" "task1" "task2" "task3" "date" "personID" "gender" "educ" "age" "clouds" "water" "trees_30" "trees_5" "bush" "shade" "experience"
"8281" 1132 "1565636252_endBrno10515.csv" 1 "4" "3" "1565636252" "10515" 1 2 57 0 0 1 0 0 1 0
"8282" 1132 "1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv" 1 "5" "3" "1565461807" "2fd3e5385d259bf1fbf76b4462efcc2a" 0 1 39 0 0 1 0 0 1 0
"8283" 1132 "1565418806_endBrnode0e7e5836248b4d195b8d5207e1ad3a.csv" 1 "3" "4" "1565418806" "de0e7e5836248b4d195b8d5207e1ad3a" 1 2 24 0 0 1 0 0 1 0
"8284" 1133 "1566077105_endBrno10274.csv" 1 "3" "4" "1566077105" "10274" 1 3 31 0 0 1 1 1 0 0
"8285" 1133 "1565413821_endBrno6c9643dd71ffa1a2e9115d1c47f07243.csv" 1 "5" "1" "1565413821" "6c9643dd71ffa1a2e9115d1c47f07243" 1 2 48 0 0 1 1 1 0 0
"8286" 1133 "1565352010_endBrno10186.csv" 1 "6" "0" "1565352010" "10186" 0 3 31 0 0 1 1 1 0 0
"8287" 1133 "1565688222_endBrno10315.csv" 1 "6" "0" "1565688222" "10315" 1 2 52 0 0 1 1 1 0 0
"8288" 1133 "1565376571_endBrnoaa701d89b6959ec0933c951937a888a9.csv" 1 "2" "3" "1565376571" "aa701d89b6959ec0933c951937a888a9" 0 2 44 0 0 1 1 1 0 0
"8289" 1133 "1565082187_endBrno231d7bcf8898c5ddbd831bf9f0a37d95.csv" 0 "4" "4" "1565082187" "231d7bcf8898c5ddbd831bf9f0a37d95" 1 2 52 0 0 1 1 1 0 1
"8290" 1133 "1565520632_endBrno10161.csv" 1 "6" "1" "1565520632" "10161" 0 2 64 0 0 1 1 1 0 0
"8291" 1133 "1566024821_endBrno10330.csv" 1 "3" "2" "1566024821" "10330" 1 2 59 0 0 1 1 1 0 0
"8292" 1133 "1565365551_endBrno10132.csv" 1 "4" "3" "1565365551" "10132" 0 2 27 0 0 1 1 1 0 0
"8293" 1133 "1565367931_endBrno10203.csv" 1 "3" "4" "1565367931" "10203" 0 1 43 0 0 1 1 1 0 0
"8294" 1134 "1565698572_endBrno10469.csv" 1 "1" "2" "1565698572" "10469" 1 2 36 1 0 1 0 1 0 0
"8295" 1134 "1566501792_endBrno679628614f20188b0e2a7e8b7b1a58d0.csv" 0 "6" "0" "1566501792" "679628614f20188b0e2a7e8b7b1a58d0" 1 1 49 1 0 1 0 1 0 1
"8296" 1134 "1564999299_endBrno4e4a6bc0f798765e9088f97c7b8b61ed.csv" 0 "2" "4" "1564999299" "4e4a6bc0f798765e9088f97c7b8b61ed" 0 2 22 1 0 1 0 1 0 1
"8297" 1134 "1565536225_endBrno5d9254199ee4e3e28deafef4ac5e9c60.csv" 1 "4" "2" "1565536225" "5d9254199ee4e3e28deafef4ac5e9c60" 0 3 NA 1 0 1 0 1 0 0
"8298" 1134 "1565621929_endBrno10426.csv" 1 "3" "3" "1565621929" "10426" 1 2 31 1 0 1 0 1 0 0
"8299" 1134 "1565475847_endBrno10143.csv" 0 "2" "2" "1565475847" "10143" 0 2 28 1 0 1 0 1 0 1
"8300" 1134 "1565385173_endBrno68e34ecf0bfac59c4cbcf7a33eb1b6db.csv" 1 "3" "3" "1565385173" "68e34ecf0bfac59c4cbcf7a33eb1b6db" 1 2 37 1 0 1 0 1 0 0
"8301" 1134 "1565630817_endBrno10296.csv" 1 "3" "2" "1565630817" "10296" 1 3 27 1 0 1 0 1 0 0
"8302" 1135 "1565416221_endBrno72d324bb62dbba798e02f4745496ac21.csv" 1 "4" "3" "1565416221" "72d324bb62dbba798e02f4745496ac21" 1 1 48 0 0 1 1 1 1 0
"8303" 1135 "1565426636_endBrno35cadf691a7d32f5f97b43c4257552d8.csv" 1 "4" "2" "1565426636" "35cadf691a7d32f5f97b43c4257552d8" 1 2 65 0 0 1 1 1 1 0
"8304" 1135 "1565422303_endBrno10185.csv" 1 "4" "2" "1565422303" "10185" 0 2 33 0 0 1 1 1 1 0
"8305" 1135 "1565377222_endBrnof143293ab2c94e3e42690ec962896c30.csv" 1 "5" "1" "1565377222" "f143293ab2c94e3e42690ec962896c30" 0 2 51 0 0 1 1 1 1 0
"8306" 1135 "1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv" 1 "4" "3" "1565010652" "11d89c2a7b96220f8fe64c6fe0bbd102" 0 2 45 0 0 1 1 1 1 0
"8307" 1135 "1565705315_endBrno336d48f6bdd4640fbafd143d2b241a2e.csv" 1 "1" "5" "1565705315" "336d48f6bdd4640fbafd143d2b241a2e" 1 1 21 0 0 1 1 1 1 0
"8308" 1135 "1565002829_endBrno35edf299563ef33ec6dcb858292bfe99.csv" 1 "3" "4" "1565002829" "35edf299563ef33ec6dcb858292bfe99" 0 3 56 0 0 1 1 1 1 0
"8309" 1136 "1565779277_endBrno10282.csv" 1 "1" "3" "1565779277" "10282" 1 3 34 1 0 1 0 0 1 0
"8310" 1136 "1565618644_endBrno10432.csv" 1 "4" "2" "1565618644" "10432" 1 3 28 1 0 1 0 0 1 0
"8311" 1136 "1565631376_endBrno10287.csv" 1 "4" "2" "1565631376" "10287" 1 3 65 1 0 1 0 0 1 0
"8312" 1136 "1565343553_endBrno10136.csv" 1 "2" "2" "1565343553" "10136" 0 2 30 1 0 1 0 0 1 0
"8313" 1136 "1565068363_endBrno265dff3ed5d20ba60382092b2e1e5b3b.csv" 1 "5" "3" "1565068363" "265dff3ed5d20ba60382092b2e1e5b3b" 1 1 34 1 0 1 0 0 1 0
"8314" 1136 "1565379092_endBrno10114.csv" 1 "3" "3" "1565379092" "10114" 0 2 41 1 0 1 0 0 1 0
"8315" 1136 "1565619436_endBrno10340.csv" 1 "2" "4" "1565619436" "10340" 1 0 22 1 0 1 0 0 1 0
"8316" 1136 "1565343645_endBrno10146.csv" 1 "5" "2" "1565343645" "10146" 0 3 25 1 0 1 0 0 1 0
"8317" 1136 "1564723397_endBrno3bf2f7579d24558442e8a687bc8943f0.csv" 1 "5" "4" "1564723397" "3bf2f7579d24558442e8a687bc8943f0" 0 1 31 1 0 1 0 0 1 0
"8318" 1137 "1565634149_endBrno10294.csv" 1 "2" "3" "1565634149" "10294" 1 3 56 0 0 1 0 1 1 0
"8319" 1137 "1565620888_endBrno10342.csv" 0 "3" "3" "1565620888" "10342" 1 0 19 0 0 1 0 1 1 1
"8320" 1137 "1565421951_endBrno10079.csv" 1 "6" "1" "1565421951" "10079" 1 3 20 0 0 1 0 1 1 0
"8321" 1137 "1565357629_endBrno10176.csv" 1 "5" "3" "1565357629" "10176" 0 2 25 0 0 1 0 1 1 0
"8322" 1137 "1565343645_endBrno10146.csv" 1 "4" "1" "1565343645" "10146" 0 3 25 0 0 1 0 1 1 0
"8323" 1137 "1565350375_endBrno10091.csv" 0 "2" "2" "1565350375" "10091" 0 1 26 0 0 1 0 1 1 1
"8324" 1137 "1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv" 1 "5" "2" "1565594026" "b701b42c0136a250b605d5f4c4cd9ce8" 1 3 39 0 0 1 0 1 1 0
"8325" 1138 "1564694492_endBrno0bd227ce1c52c2e637801d06a8980f4c.csv" 1 "2" "2" "1564694492" "0bd227ce1c52c2e637801d06a8980f4c" 1 1 51 0 0 1 0 0 0 0
"8326" 1138 "1565683365_endBrno8fd820a0df33ca8911ffff19d18cf92a.csv" 1 "5" "2" "1565683365" "8fd820a0df33ca8911ffff19d18cf92a" 1 3 27 0 0 1 0 0 0 0
"8327" 1138 "1565347847_endBrno10163.csv" 1 "2" "2" "1565347847" "10163" 0 2 23 0 0 1 0 0 0 0
"8328" 1138 "1565022314_endBrno4ab90b0b1fa2cd8580bd5262e29de64f.csv" 1 "2" "3" "1565022314" "4ab90b0b1fa2cd8580bd5262e29de64f" 1 2 48 0 0 1 0 0 0 0
"8329" 1138 "1565957902_endBrnoc73bca4602c86e4a4bff2099f7299d1e.csv" 1 "6" "0" "1565957902" "c73bca4602c86e4a4bff2099f7299d1e" 1 2 22 0 0 1 0 0 0 0
"8330" 1138 "1564839180_endBrno3a73dbc07fd08f072f384d887ddc67b3.csv" 1 "5" "2" "1564839180" "3a73dbc07fd08f072f384d887ddc67b3" 1 3 45 0 0 1 0 0 0 0
"8331" 1139 "1565414387_endBrnoa34f3c996a3d609d90b59a2db972b664.csv" 0 "5" "2" "1565414387" "a34f3c996a3d609d90b59a2db972b664" 1 1 23 0 0 1 0 1 1 1
"8332" 1139 "1565427740_endBrno10028.csv" 1 "5" "3" "1565427740" "10028" 1 2 31 0 0 1 0 1 1 0
"8333" 1139 "1565031805_endBrno481758f81bc1cd6b7c656e88cf1b7fa0.csv" 1 "5" "2" "1565031805" "481758f81bc1cd6b7c656e88cf1b7fa0" 0 2 41 0 0 1 0 1 1 0
"8334" 1139 "1565381993_endBrno6f71cb1c061292cd7fd5661fd8fdaa41.csv" 1 "6" "1" "1565381993" "6f71cb1c061292cd7fd5661fd8fdaa41" 0 3 39 0 0 1 0 1 1 0
"8335" 1139 "1565441445_endBrno477a0d9512de7075ce48408e712cdfbf.csv" 1 "5" "2" "1565441445" "477a0d9512de7075ce48408e712cdfbf" 0 2 63 0 0 1 0 1 1 0
"8336" 1139 "1565561348_endBrno10075.csv" 1 "5" "1" "1565561348" "10075" 1 2 50 0 0 1 0 1 1 0
"8337" 1140 "1564667798_endBrno5581275ba953ef79fa8853a0dfa083db.csv" 1 "5" "1" "1564667798" "5581275ba953ef79fa8853a0dfa083db" 1 2 31 0 0 1 0 1 0 0
"8338" 1140 "1565036119_endBrno1317912043d8c25f5e0f9edca3b96518.csv" 0 "1" "0" "1565036119" "1317912043d8c25f5e0f9edca3b96518" 1 2 30 0 0 1 0 1 0 1
"8339" 1140 "1565628495_endBrno10179.csv" 0 "5" "2" "1565628495" "10179" 0 2 33 0 0 1 0 1 0 1
"8340" 1140 "1566927674_endBrno4ab5bcb300bc89d3ba5433f35f0b6bdf.csv" 1 "5" "2" "1566927674" "4ab5bcb300bc89d3ba5433f35f0b6bdf" 1 0 64 0 0 1 0 1 0 0
"8341" 1140 "1564998344_endBrnoc196cba2b9a04f14422085778eeb5292.csv" 1 "6" "0" "1564998344" "c196cba2b9a04f14422085778eeb5292" 1 0 29 0 0 1 0 1 0 0
"8342" 1141 "1565448463_endBrno7404491b7c859db5389904f041e5bc44.csv" 1 "4" "3" "1565448463" "7404491b7c859db5389904f041e5bc44" 1 2 20 0 0 1 0 0 1 0
"8343" 1141 "1565379426_endBrnofbd47d0212db4a5f8e400be5bb5c86cc.csv" 1 "5" "4" "1565379426" "fbd47d0212db4a5f8e400be5bb5c86cc" 1 1 51 0 0 1 0 0 1 0
"8344" 1141 "1565353456_endBrno10092.csv" 0 "5" "3" "1565353456" "10092" 1 3 36 0 0 1 0 0 1 1
"8345" 1141 "1565726913_endBrno10327.csv" 0 "3" "4" "1565726913" "10327" 1 1 39 0 0 1 0 0 1 1
"8346" 1141 "1565180382_endBrno80b4928227b5a86785c637ed0e11e279.csv" 1 "6" "1" "1565180382" "80b4928227b5a86785c637ed0e11e279" 1 2 20 0 0 1 0 0 1 0
"8347" 1142 "1565420709_endBrnod9da2153d18315f840d9cfaaad005703.csv" 1 "4" "2" "1565420709" "d9da2153d18315f840d9cfaaad005703" 1 2 61 0 0 0 0 0 1 0
"8348" 1142 "1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv" 1 "6" "0" "1565610540" "6f114e9e246ff9176990d3bbcf5e0088" 1 1 43 0 0 0 0 0 1 0
"8349" 1142 "1565634587_endBrno10380.csv" 0 "5" "0" "1565634587" "10380" 1 2 52 0 0 0 0 0 1 1
"8350" 1142 "1565625243_endBrno10511.csv" 0 "5" "1" "1565625243" "10511" 1 1 30 0 0 0 0 0 1 1
"8351" 1142 "1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv" 1 "5" "2" "1565594026" "b701b42c0136a250b605d5f4c4cd9ce8" 1 3 39 0 0 0 0 0 1 0
"8352" 1142 "1564835230_endBrno47bfab6c2c5e134d84f5c0c8d6dc54b7.csv" 0 "5" "1" "1564835230" "47bfab6c2c5e134d84f5c0c8d6dc54b7" 1 2 28 0 0 0 0 0 1 1
"8353" 1142 "1565546497_endBrnoe05ba4238c989340d5ddc70f942842df.csv" 1 "4" "3" "1565546497" "e05ba4238c989340d5ddc70f942842df" 1 1 32 0 0 0 0 0 1 0
"8354" 1142 "1565454492_endBrno10131.csv" 1 "5" "1" "1565454492" "10131" 0 3 53 0 0 0 0 0 1 0
"8355" 1142 "1565365818_endBrno10128.csv" 1 "5" "0" "1565365818" "10128" 0 2 27 0 0 0 0 0 1 0
"8356" 1142 "1565366718_endBrno10003.csv" 0 "5" "2" "1565366718" "10003" 1 1 26 0 0 0 0 0 1 1
"8357" 1142 "1565022314_endBrno4ab90b0b1fa2cd8580bd5262e29de64f.csv" 1 "4" "2" "1565022314" "4ab90b0b1fa2cd8580bd5262e29de64f" 1 2 48 0 0 0 0 0 1 0
"8358" 1142 "1565345006_endBrno10053.csv" 1 "6" "0" "1565345006" "10053" 1 3 27 0 0 0 0 0 1 0
"8359" 1142 "1565621760_endBrno10486.csv" 1 "6" "1" "1565621760" "10486" 1 3 24 0 0 0 0 0 1 0
"8360" 1143 "1565622851_endBrno10504.csv" 1 "4" "2" "1565622851" "10504" 1 3 46 1 0 1 0 1 1 0
"8361" 1143 "1565627852_endBrno10255.csv" 1 "4" "2" "1565627852" "10255" 1 3 37 1 0 1 0 1 1 0
"8362" 1143 "1565345027_endBrno10130.csv" 1 "5" "1" "1565345027" "10130" 0 2 26 1 0 1 0 1 1 0
"8363" 1143 "1565378752_endBrno9abecd10d7291674ccfaaf50bdb489b5.csv" 0 "6" "2" "1565378752" "9abecd10d7291674ccfaaf50bdb489b5" 1 1 63 1 0 1 0 1 1 1
"8364" 1143 "1565408677_endBrno276627c385709e50b6fa0df8e3d009e2.csv" 1 "2" "3" "1565408677" "276627c385709e50b6fa0df8e3d009e2" 1 3 27 1 0 1 0 1 1 0
"8365" 1143 "1565628495_endBrno10179.csv" 1 "5" "3" "1565628495" "10179" 0 2 33 1 0 1 0 1 1 0
"8366" 1143 "1565002369_endBrnoed3ae31e6dd124359a5adeb1fbad4c29.csv" 1 "6" "1" "1565002369" "ed3ae31e6dd124359a5adeb1fbad4c29" 1 1 54 1 0 1 0 1 1 0
"8367" 1143 "1565002369_endBrnoed3ae31e6dd124359a5adeb1fbad4c29.csv" 1 "6" "1" "1565002369" "ed3ae31e6dd124359a5adeb1fbad4c29" 1 1 54 1 0 1 0 1 1 0
"8368" 1143 "1564666550_endBrno4b79824e141defc50ac66c74ec0d8846.csv" 1 "3" "3" "1564666550" "4b79824e141defc50ac66c74ec0d8846" 1 2 50 1 0 1 0 1 1 0
"8369" 1144 "1565355497_endBrno10072.csv" 1 "3" "2" "1565355497" "10072" 1 3 34 0 0 0 0 1 0 0
"8370" 1144 "1565636252_endBrno10515.csv" 1 "5" "1" "1565636252" "10515" 1 2 57 0 0 0 0 1 0 0
"8371" 1144 "1565417906_endBrno8eb3af4caf3a58d3a7ffc7f6e21ce0f2.csv" 1 "2" "2" "1565417906" "8eb3af4caf3a58d3a7ffc7f6e21ce0f2" 1 2 27 0 0 0 0 1 0 0
"8372" 1144 "1565464039_endBrno10100.csv" 1 "6" "1" "1565464039" "10100" 1 2 46 0 0 0 0 1 0 0
"8373" 1144 "1564666550_endBrno4b79824e141defc50ac66c74ec0d8846.csv" 1 "5" "1" "1564666550" "4b79824e141defc50ac66c74ec0d8846" 1 2 50 0 0 0 0 1 0 0
"8374" 1144 "1565671039_endBrno9ba5e236669de506227d64bdf87012de.csv" 0 "1" "3" "1565671039" "9ba5e236669de506227d64bdf87012de" 1 2 29 0 0 0 0 1 0 1
"8375" 1144 "1565358299_endBrno10068.csv" 1 "5" "0" "1565358299" "10068" 1 3 34 0 0 0 0 1 0 0
"8376" 1145 "1565380953_endBrnoe718fb53b961a99ff2356a6d65ec5a9f.csv" 1 "5" "4" "1565380953" "e718fb53b961a99ff2356a6d65ec5a9f" 1 1 29 0 0 1 0 1 1 0
"8377" 1145 "1565353456_endBrno10092.csv" 1 "5" "2" "1565353456" "10092" 1 3 36 0 0 1 0 1 1 0
"8378" 1145 "1565686657_endBrno10194.csv" 1 "4" "2" "1565686657" "10194" 0 3 34 0 0 1 0 1 1 0
"8379" 1145 "1565345790_endBrno10022.csv" 1 "4" "1" "1565345790" "10022" 1 2 31 0 0 1 0 1 1 0
"8380" 1145 "1565625243_endBrno10511.csv" 1 "5" "3" "1565625243" "10511" 1 1 30 0 0 1 0 1 1 0
"8381" 1145 "1566031771_endBrno10336.csv" 1 "2" "4" "1566031771" "10336" 1 1 50 0 0 1 0 1 1 0
"8382" 1145 "1565622168_endBrno42489dd480a267e65b1bf333a897665e.csv" 1 "3" "4" "1565622168" "42489dd480a267e65b1bf333a897665e" 0 2 32 0 0 1 0 1 1 0
"8383" 1145 "1565027339_endBrno708f7efec61577f0af2c35015105179d.csv" 0 "3" "4" "1565027339" "708f7efec61577f0af2c35015105179d" 0 3 18 0 0 1 0 1 1 1
"8384" 1145 "1565179256_endBrno0fd84083ed0d9a63828b1c34f5b3c046.csv" 1 "5" "2" "1565179256" "0fd84083ed0d9a63828b1c34f5b3c046" 1 0 43 0 0 1 0 1 1 0
"8385" 1145 "1565027237_endBrno03e3e338b5badd9746fddc511f5eeadc.csv" 1 "4" "3" "1565027237" "03e3e338b5badd9746fddc511f5eeadc" 1 1 48 0 0 1 0 1 1 0
"8386" 1145 "1565640471_endBrno10219.csv" 1 "5" "4" "1565640471" "10219" 1 3 57 0 0 1 0 1 1 0
"8387" 1145 "1564996168_endBrno5cda08c3cd1d5dd4877056d91efd2943.csv" 0 "4" "3" "1564996168" "5cda08c3cd1d5dd4877056d91efd2943" 1 1 28 0 0 1 0 1 1 1
"8388" 1146 "1565343776_endBrno10076.csv" 1 "2" "3" "1565343776" "10076" 0 1 27 0 1 0 0 0 0 0
"8389" 1146 "1564667958_endBrno022e5996af2b572757bbc4300fd31a8b.csv" 0 "5" "5" "1564667958" "022e5996af2b572757bbc4300fd31a8b" 1 2 30 0 1 0 0 0 0 1
"8390" 1146 "1565646023_endBrno10519.csv" 1 "3" "4" "1565646023" "10519" 1 2 24 0 1 0 0 0 0 0
"8391" 1146 "1565025112_endBrnod34d59c6f6debea626bba0af4d7160e9.csv" 0 "6" "0" "1565025112" "d34d59c6f6debea626bba0af4d7160e9" 1 2 31 0 1 0 0 0 0 1
"8392" 1146 "1565345790_endBrno10022.csv" 1 "6" "1" "1565345790" "10022" 1 2 31 0 1 0 0 0 0 0
"8393" 1146 "1566295600_endBrnob9866b644d089cdc3606661f17493bb7.csv" 0 "6" "4" "1566295600" "b9866b644d089cdc3606661f17493bb7" 1 2 26 0 1 0 0 0 0 1
"8394" 1146 "1565001066_endBrno6a6fdf85f32ed74caa6175026b1be2c7.csv" 0 "5" "4" "1565001066" "6a6fdf85f32ed74caa6175026b1be2c7" 0 2 39 0 1 0 0 0 0 1
"8395" 1146 "1565440484_endBrno01428695b02b8f1ee7e6e2fd6d3cb27b.csv" 1 "3" "6" "1565440484" "01428695b02b8f1ee7e6e2fd6d3cb27b" 1 2 27 0 1 0 0 0 0 0
"8396" 1146 "1565709913_endBrnoe1b101daa11f1573d431eeebd6c49ef8.csv" 1 "5" "5" "1565709913" "e1b101daa11f1573d431eeebd6c49ef8" 0 3 52 0 1 0 0 0 0 0
"8397" 1146 "1564989995_endBrnoe3f3b3e30530728104c83b8fa377aacb.csv" 0 "1" "6" "1564989995" "e3f3b3e30530728104c83b8fa377aacb" 1 2 27 0 1 0 0 0 0 1
"8398" 1146 "1565549369_endBrno10140.csv" 0 "4" "4" "1565549369" "10140" 0 2 43 0 1 0 0 0 0 1
"8399" 1146 "1565434723_endBrno10124.csv" 1 "3" "4" "1565434723" "10124" 0 2 50 0 1 0 0 0 0 0
"8400" 1146 "1565392479_endBrno10184.csv" 0 "3" "5" "1565392479" "10184" 0 3 26 0 1 0 0 0 0 1
"8401" 1146 "1565630817_endBrno10296.csv" 1 "4" "4" "1565630817" "10296" 1 3 27 0 1 0 0 0 0 0
"8402" 1146 "1565034107_endBrno0f8bfba85901b4e10479988a8abc2a9e.csv" 1 "4" "3" "1565034107" "0f8bfba85901b4e10479988a8abc2a9e" 0 2 38 0 1 0 0 0 0 0
"8403" 1147 "1564758520_endBrno71cc6c5d68bb758205962aef024332d9.csv" 1 "4" "4" "1564758520" "71cc6c5d68bb758205962aef024332d9" 1 2 43 0 0 1 1 1 1 0
"8404" 1147 "1565001902_endBrno455dd810c86d356fd8130b28b56220e8.csv" 1 "4" "1" "1565001902" "455dd810c86d356fd8130b28b56220e8" 0 2 45 0 0 1 1 1 1 0
"8405" 1147 "1565420684_endBrnoa8710d447ff75556bec0262dbf1e9b35.csv" 1 "4" "4" "1565420684" "a8710d447ff75556bec0262dbf1e9b35" 1 3 26 0 0 1 1 1 1 0
"8406" 1147 "1565421383_endBrno72738f47f7010bd95b8da61b6fd1f7c8.csv" 1 "4" "2" "1565421383" "72738f47f7010bd95b8da61b6fd1f7c8" 1 2 26 0 0 1 1 1 1 0
"8407" 1147 "1565681659_endBrno10496.csv" 1 "2" "3" "1565681659" "10496" 1 3 48 0 0 1 1 1 1 0
"8408" 1147 "1564910975_endBrnof4a2c50d148d4bbb7017ccbe24772dd6.csv" 1 "5" "4" "1564910975" "f4a2c50d148d4bbb7017ccbe24772dd6" 0 2 23 0 0 1 1 1 1 0
"8409" 1148 "1565705315_endBrno336d48f6bdd4640fbafd143d2b241a2e.csv" 1 "4" "2" "1565705315" "336d48f6bdd4640fbafd143d2b241a2e" 1 1 21 0 0 1 0 0 1 0
"8410" 1148 "1565636252_endBrno10515.csv" 1 "5" "2" "1565636252" "10515" 1 2 57 0 0 1 0 0 1 0
"8411" 1148 "1565634990_endBrno10239.csv" 0 "5" "2" "1565634990" "10239" 1 3 24 0 0 1 0 0 1 1
"8412" 1148 "1565726913_endBrno10327.csv" 0 "6" "1" "1565726913" "10327" 1 1 39 0 0 1 0 0 1 1
"8413" 1148 "1564999076_endBrnoe5bda348c514d8611855d5d56594046f.csv" 1 "2" "3" "1564999076" "e5bda348c514d8611855d5d56594046f" 1 2 18 0 0 1 0 0 1 0
"8414" 1148 "1565365818_endBrno10128.csv" 1 "6" "0" "1565365818" "10128" 0 2 27 0 0 1 0 0 1 0
"8415" 1148 "1564667958_endBrno022e5996af2b572757bbc4300fd31a8b.csv" 0 "2" "3" "1564667958" "022e5996af2b572757bbc4300fd31a8b" 1 2 30 0 0 1 0 0 1 1
"8416" 1149 "1565414674_endBrno3992ccb049418c1eced0623deebe45a2.csv" 1 "4" "2" "1565414674" "3992ccb049418c1eced0623deebe45a2" 0 2 65 0 0 1 0 0 1 0
"8417" 1149 "1565630030_endBrno10260.csv" 1 "5" "3" "1565630030" "10260" 1 3 43 0 0 1 0 0 1 0
"8418" 1149 "1564999139_endBrno5a38bb5976c0d28a1e72e91f2ae922b7.csv" 0 "3" "4" "1564999139" "5a38bb5976c0d28a1e72e91f2ae922b7" 1 2 28 0 0 1 0 0 1 1
"8419" 1149 "1565107900_endBrno23e0f0a7e46a545c7006398697f2318b.csv" 1 "1" "3" "1565107900" "23e0f0a7e46a545c7006398697f2318b" 1 1 24 0 0 1 0 0 1 0
"8420" 1149 "1565347847_endBrno10163.csv" 0 "4" "6" "1565347847" "10163" 0 2 23 0 0 1 0 0 1 1
"8421" 1149 "1565425979_endBrno3ecb8b280b1ec3d2b7a22ed8550505f2.csv" 1 "3" "3" "1565425979" "3ecb8b280b1ec3d2b7a22ed8550505f2" 1 2 26 0 0 1 0 0 1 0
"8422" 1149 "1565624593_endBrno10268.csv" 1 "4" "2" "1565624593" "10268" 1 3 26 0 0 1 0 0 1 0
"8423" 1149 "1565343547_endBrno10013.csv" 1 "4" "2" "1565343547" "10013" 1 2 26 0 0 1 0 0 1 0
"8424" 1149 "1565377802_endBrno4f3e46c32f7fd81db47307f03ea08994.csv" 1 "5" "2" "1565377802" "4f3e46c32f7fd81db47307f03ea08994" 0 2 33 0 0 1 0 0 1 0
"8425" 1150 "1566377175_endBrno10270.csv" 1 "1" "3" "1566377175" "10270" 1 3 36 1 0 1 0 1 1 0
"8426" 1150 "1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv" 1 "5" "3" "1565468436" "215413e9a1af3de88a8d38b2b05866ab" 0 2 41 1 0 1 0 1 1 0
"8427" 1150 "1565349768_endBrno10051.csv" 1 "5" "2" "1565349768" "10051" 1 2 35 1 0 1 0 1 1 0
"8428" 1150 "1564921469_endBrnoaf5cdefa5d7f4c403e6bf523a66e19df.csv" 1 "5" "1" "1564921469" "af5cdefa5d7f4c403e6bf523a66e19df" 1 2 21 1 0 1 0 1 1 0
"8429" 1150 "1565382970_endBrno8763f516cd0d2498000fd4cdf99b78f8.csv" 1 "5" "3" "1565382970" "8763f516cd0d2498000fd4cdf99b78f8" 0 2 23 1 0 1 0 1 1 0
"8430" 1150 "1565795836_endBrno10102.csv" 1 "6" "6" "1565795836" "10102" 1 2 35 1 0 1 0 1 1 0
"8431" 1150 "1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv" 1 "2" "3" "1565597692" "272aa6a8a1b59a3534f9cf5f31cb8fb8" 1 3 31 1 0 1 0 1 1 0
"8432" 1150 "1565709913_endBrnoe1b101daa11f1573d431eeebd6c49ef8.csv" 1 "4" "3" "1565709913" "e1b101daa11f1573d431eeebd6c49ef8" 0 3 52 1 0 1 0 1 1 0
"8433" 1150 "1565002010_endBrnod5d040abcd6310433674a13124eabc71.csv" 1 "5" "0" "1565002010" "d5d040abcd6310433674a13124eabc71" 1 2 25 1 0 1 0 1 1 0
"8434" 1150 "1565095611_endBrnofa72a7f548fc5a6df8c23d678c593cee.csv" 1 "4" "3" "1565095611" "fa72a7f548fc5a6df8c23d678c593cee" 1 2 29 1 0 1 0 1 1 0
"8435" 1153 "1565387118_endBrno7423f263dd4ae162a9c686a063880fbf.csv" 1 "5" "2" "1565387118" "7423f263dd4ae162a9c686a063880fbf" 1 1 66 0 1 1 0 1 0 0
"8436" 1153 "1565975828_endBrno10049.csv" 1 "3" "1" "1565975828" "10049" 1 2 43 0 1 1 0 1 0 0
"8437" 1153 "1565352010_endBrno10186.csv" 1 "6" "0" "1565352010" "10186" 0 3 31 0 1 1 0 1 0 0
"8438" 1153 "1565347847_endBrno10163.csv" 0 "2" "4" "1565347847" "10163" 0 2 23 0 1 1 0 1 0 1
"8439" 1153 "1565427248_endBrno10210.csv" 1 "1" "4" "1565427248" "10210" 0 2 19 0 1 1 0 1 0 0
"8440" 1153 "1564999331_endBrno247ae8c460f36570d47747fbbfca7a8a.csv" 1 "5" "1" "1564999331" "247ae8c460f36570d47747fbbfca7a8a" 1 3 28 0 1 1 0 1 0 0
"8441" 1153 "1565546564_endBrnoc92716bce26911336badbae8d509bee6.csv" 1 "5" "1" "1565546564" "c92716bce26911336badbae8d509bee6" 0 2 45 0 1 1 0 1 0 0
"8442" 1153 "1564912541_endBrno2a37a83d38655ac043aa0d26ca958597.csv" 1 "4" "3" "1564912541" "2a37a83d38655ac043aa0d26ca958597" 1 1 24 0 1 1 0 1 0 0
"8443" 1153 "1565622327_endBrno10413.csv" 0 "5" "6" "1565622327" "10413" 1 2 30 0 1 1 0 1 0 1
"8444" 1153 "1565378752_endBrno9abecd10d7291674ccfaaf50bdb489b5.csv" 1 "6" "0" "1565378752" "9abecd10d7291674ccfaaf50bdb489b5" 1 1 63 0 1 1 0 1 0 0
