"y";"x";"availability"
"1879";49.181756932801;16.561046046664;"1"
"1881";49.1852223983717;16.6600330100654;"1"
"1885";49.1914471692945;16.6113350777653;"1"
"1886";49.2258344630978;16.5854020663687;"1"
"1888";49.2168342165025;16.580438078182;"1"
"1889";49.2077764573986;16.590750906478;"1"
"1891";49.1828422067205;16.5919080029204;"1"
"1892";49.2069510972258;16.5742560685003;"1"
"1893";49.1766945757578;16.6207703226895;"1"
"1894";49.221645211238;16.6463761487277;"1"
"1896";49.1963759875533;16.6309660508046;"1"
"1898";49.2136450262449;16.6268422002056;"1"
"1900";49.1959949184325;16.6416351175367;"1"
"1902";49.1842938282052;16.6104477809462;"1"
"1903";49.1710257553118;16.6160359511894;"1"
"1904";49.2207662029522;16.6368744581689;"1"
"1905";49.2116658146008;16.573738956906;"1"
"1906";49.2286295456336;16.600880638592;"1"
"1908";49.2078892265068;16.6470572734785;"1"
"1911";49.1890805955001;16.6317744989948;"1"
"1912";49.1795287480569;16.5640471859746;"1"
"1914";49.1849274559546;16.6031468133781;"1"
"1915";49.1689327572649;16.5976904537863;"1"
"1916";49.1704154022907;16.6190379525104;"1"
"1917";49.2280990251198;16.6216456806619;"1"
"1918";49.2072111999012;16.5783493601737;"1"
"1919";49.2039039691181;16.6029668617938;"1"
"1920";49.1902652752655;16.6204397403192;"1"
"1921";49.2202779184748;16.6563656700734;"1"
"1923";49.1806332140566;16.5547249163631;"1"
"1924";49.2269086871777;16.5783808960734;"1"
"1925";49.1686019105002;16.6370796296775;"1"
"1926";49.2174744806305;16.5620851080119;"1"
"1927";49.2060822865414;16.607506283996;"1"
"1928";49.2120878360994;16.5643853171071;"1"
"1930";49.193617334158;16.6471990607748;"1"
"1933";49.1728215965427;16.5523373996476;"1"
"1934";49.2227617157649;16.6385415766339;"1"
"1935";49.2238690436359;16.6247498702833;"1"
"1936";49.2154904659652;16.6221125845325;"1"
"1941";49.1789633406068;16.5800697961568;"1"
"1946";49.2085096706204;16.5823339433761;"1"
"1948";49.1837568115132;16.6192293683935;"1"
"1949";49.1694004488421;16.5699570768534;"1"
"1950";49.1962634559355;16.6084308109306;"1"
"1951";49.1845303848871;16.6586242691898;"1"
"1954";49.2031955414544;16.6465230469888;"1"
"1956";49.1598265561162;16.6368454958816;"1"
"1958";49.1970966437566;16.617772158687;"1"
"1959";49.1668888179278;16.5794612419038;"1"
"1960";49.1619394124034;16.6125840621302;"1"
"1961";49.2022466431846;16.6588432834091;"1"
"1962";49.1726473839808;16.6261506970376;"1"
"1963";49.177109546945;16.6417404472152;"1"
"1967";49.2112198597989;16.6132719008469;"1"
"1968";49.2066876901227;16.5817636561348;"1"
"1969";49.1940280401031;16.6191075021388;"1"
"1971";49.1745832341514;16.631257297811;"1"
"1972";49.1782203484843;16.6409175830036;"1"
"1973";49.1820419703871;16.616252858167;"1"
"1976";49.1660567071489;16.6490951580938;"1"
"1978";49.1954733868295;16.6077397847379;"1"
"1979";49.2245089065008;16.5996464735796;"1"
"1981";49.19642969273;16.6179202288417;"1"
"1982";49.2107823138184;16.5850632915265;"1"
"1988";49.2188520619503;16.6198681454714;"1"
"1990";49.2201914447043;16.5606090539463;"1"
"1991";49.202391413969;16.5974770297048;"1"
"1993";49.2242852471526;16.6297898063549;"1"
"1996";49.1597020206961;16.6333989071873;"1"
"1998";49.2010246021381;16.6398263343796;"1"
