"","num.picture","id","task1","task2","task3","latitude","longitude","gender","educ","age","rating1","rating2","rating3","rating4","rating5","rating6"
"1288",93,"1567015555_secondLastTrialendCB9c61a5d8-3f75-7248-437c-934a605dc605.csv",1,5,2,48.9888290751413,14.488270863556,1,3,46,1,1,0,1,0,0
"1289",93,"1564998796_endCB064316e0dde00e083b32243445754cde.csv",1,5,4,48.9888290751413,14.488270863556,0,1,45,1,1,0,1,0,0
"1290",93,"1565630120_endCB20110.csv",1,4,2,48.9888290751413,14.488270863556,1,3,32,1,1,0,1,0,0
"1291",93,"1565683200_endCB20133.csv",1,1,5,48.9888290751413,14.488270863556,0,3,47,1,1,0,1,0,0
"1292",93,"1565103552_endCBa21556c1c4bac638089bd8099230a84b.csv",0,5,0,48.9888290751413,14.488270863556,1,2,46,1,1,0,1,0,0
"1293",93,"1565010779_endCBcbb90565b5a1d23712aa2f99d69dd6bd.csv",1,6,4,48.9888290751413,14.488270863556,1,1,35,1,1,0,1,0,0
"1294",93,"1565023950_endCB4cb5996e5a4bf2b0fd45798ef4481933.csv",1,4,2,48.9888290751413,14.488270863556,0,2,60,1,1,0,1,0,0
"1295",94,"1566990135_secondLastTrialendCB20161.csv",1,2,1,48.9871529837802,14.4255671534877,0,2,55,1,1,1,1,0,1
"1296",94,"1567011861_lastTrial2endCB20b0faff-3116-2fe2-925b-cc9b4dd7fe38.csv",1,2,3,48.9871529837802,14.4255671534877,0,3,58,1,1,1,1,0,1
"1297",94,"1567011861_endCB20b0faff-3116-2fe2-925b-cc9b4dd7fe38.csv",1,2,3,48.9871529837802,14.4255671534877,0,3,58,1,1,1,1,0,1
"1298",94,"1566990138_endCB20161.csv",1,2,1,48.9871529837802,14.4255671534877,0,2,55,1,1,1,1,0,1
"1299",94,"1567011861_lastTrial1endCB20b0faff-3116-2fe2-925b-cc9b4dd7fe38.csv",1,2,3,48.9871529837802,14.4255671534877,0,3,58,1,1,1,1,0,1
"1300",94,"1566997924_secondLastTrialendCBe1b54da4-2868-9b28-9700-7b9e1f39d66e.csv",1,5,1,48.9871529837802,14.4255671534877,1,3,29,1,1,1,1,0,1
"1301",94,"1567019030_lastTrial2endCBea57ce29-b399-d5a3-9d8c-f87c128165f4.csv",1,4,4,48.9871529837802,14.4255671534877,1,2,23,1,1,1,1,0,1
"1302",94,"1564695503_endCB665cb13836f4a16c2810cfd36d855c07.csv",1,4,1,48.9871529837802,14.4255671534877,1,2,27,1,1,1,1,0,1
"1303",94,"1567011855_secondLastTrialendCB20b0faff-3116-2fe2-925b-cc9b4dd7fe38.csv",1,2,3,48.9871529837802,14.4255671534877,0,3,58,1,1,1,1,0,1
"1304",94,"1566990138_lastTrial2endCB20161.csv",1,2,1,48.9871529837802,14.4255671534877,0,2,55,1,1,1,1,0,1
"1305",94,"1566990138_lastTrial1endCB20161.csv",1,2,1,48.9871529837802,14.4255671534877,0,2,55,1,1,1,1,0,1
"1306",94,"1566997925_endCBe1b54da4-2868-9b28-9700-7b9e1f39d66e.csv",1,5,1,48.9871529837802,14.4255671534877,1,3,29,1,1,1,1,0,1
"1307",94,"1566997925_lastTrial1endCBe1b54da4-2868-9b28-9700-7b9e1f39d66e.csv",1,5,1,48.9871529837802,14.4255671534877,1,3,29,1,1,1,1,0,1
"1308",94,"1564753011_endCBa44f949d45071eefe07466061d9a4d2e.csv",0,2,2,48.9871529837802,14.4255671534877,1,2,36,1,1,1,1,0,1
"1309",94,"1566997925_lastTrial2endCBe1b54da4-2868-9b28-9700-7b9e1f39d66e.csv",1,5,1,48.9871529837802,14.4255671534877,1,3,29,1,1,1,1,0,1
"1310",94,"1565103552_endCBa21556c1c4bac638089bd8099230a84b.csv",0,6,2,48.9871529837802,14.4255671534877,1,2,46,1,1,1,1,0,1
"1311",94,"1565360930_endCB20064.csv",1,4,1,48.9871529837802,14.4255671534877,1,1,57,1,1,1,1,0,1
"1312",94,"1567019030_lastTrial1endCBea57ce29-b399-d5a3-9d8c-f87c128165f4.csv",1,4,4,48.9871529837802,14.4255671534877,1,2,23,1,1,1,1,0,1
"1313",94,"1565346300_endCB20050.csv",1,2,2,48.9871529837802,14.4255671534877,1,2,49,1,1,1,1,0,1
"1314",94,"1567019030_endCBea57ce29-b399-d5a3-9d8c-f87c128165f4.csv",1,4,4,48.9871529837802,14.4255671534877,1,2,23,1,1,1,1,0,1
"1315",94,"1567019017_secondLastTrialendCBea57ce29-b399-d5a3-9d8c-f87c128165f4.csv",1,4,4,48.9871529837802,14.4255671534877,1,2,23,1,1,1,1,0,1
"1316",95,"1567004302_endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,1,48.9809957775991,14.4693152715164,1,2,38,1,1,0,0,0,0
"1317",95,"1565424749_endCBc3efb4b28c8e3580c6709723ebf59634.csv",1,5,4,48.9809957775991,14.4693152715164,0,1,67,1,1,0,0,0,0
"1318",95,"1565529349_endCB2441bb648921391245e49e9c9bb1e4a6.csv",1,5,2,48.9809957775991,14.4693152715164,1,1,47,1,1,0,0,0,0
"1319",95,"1566984145_endCB20245.csv",1,6,1,48.9809957775991,14.4693152715164,1,3,25,1,1,0,0,0,0
"1320",95,"1566997858_secondLastTrialendCB3a1ec953-6557-1dd7-3cf7-ff358c729a87.csv",1,2,2,48.9809957775991,14.4693152715164,1,1,50,1,1,0,0,0,0
"1321",95,"1566984145_lastTrial1endCB20245.csv",1,6,1,48.9809957775991,14.4693152715164,1,3,25,1,1,0,0,0,0
"1322",95,"1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",1,4,6,48.9809957775991,14.4693152715164,1,2,19,1,1,0,0,0,0
"1323",95,"1566990135_secondLastTrialendCB20161.csv",1,6,0,48.9809957775991,14.4693152715164,0,2,55,1,1,0,0,0,0
"1324",95,"1566984145_lastTrial2endCB20245.csv",1,6,1,48.9809957775991,14.4693152715164,1,3,25,1,1,0,0,0,0
"1325",95,"1566990138_lastTrial2endCB20161.csv",1,6,0,48.9809957775991,14.4693152715164,0,2,55,1,1,0,0,0,0
"1326",95,"1567004298_secondLastTrialendCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,1,48.9809957775991,14.4693152715164,1,2,38,1,1,0,0,0,0
"1327",95,"1565346300_endCB20050.csv",0,3,3,48.9809957775991,14.4693152715164,1,2,49,1,1,0,0,0,0
"1328",95,"1566997861_lastTrial2endCB3a1ec953-6557-1dd7-3cf7-ff358c729a87.csv",1,2,2,48.9809957775991,14.4693152715164,1,1,50,1,1,0,0,0,0
"1329",95,"1565631707_endCB20143.csv",1,3,2,48.9809957775991,14.4693152715164,0,1,51,1,1,0,0,0,0
"1330",95,"1567004302_lastTrial2endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,1,48.9809957775991,14.4693152715164,1,2,38,1,1,0,0,0,0
"1331",95,"1566984142_secondLastTrialendCB20245.csv",1,6,1,48.9809957775991,14.4693152715164,1,3,25,1,1,0,0,0,0
"1332",95,"1566997861_lastTrial1endCB3a1ec953-6557-1dd7-3cf7-ff358c729a87.csv",1,2,2,48.9809957775991,14.4693152715164,1,1,50,1,1,0,0,0,0
"1333",95,"1566997861_endCB3a1ec953-6557-1dd7-3cf7-ff358c729a87.csv",1,2,2,48.9809957775991,14.4693152715164,1,1,50,1,1,0,0,0,0
"1334",95,"1566990138_lastTrial1endCB20161.csv",1,6,0,48.9809957775991,14.4693152715164,0,2,55,1,1,0,0,0,0
"1335",95,"1566990138_endCB20161.csv",1,6,0,48.9809957775991,14.4693152715164,0,2,55,1,1,0,0,0,0
"1336",95,"1567004302_lastTrial1endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,1,48.9809957775991,14.4693152715164,1,2,38,1,1,0,0,0,0
"1337",96,"1565502615_endCB20022.csv",1,1,4,49.0104284028129,14.4767475823895,1,2,38,1,1,0,0,0,0
"1338",96,"1566998674_lastTrial1endCB42846986-fa22-beb6-a622-5faf1ee70349.csv",0,3,4,49.0104284028129,14.4767475823895,1,2,37,1,1,0,0,0,0
"1339",96,"1566985016_secondLastTrialendCB4332a830-0a33-40fc-e395-9e191d20f8f6.csv",1,3,2,49.0104284028129,14.4767475823895,1,3,25,1,1,0,0,0,0
"1340",96,"1567014833_secondLastTrialendCBb88ae5b9-3453-32b1-a81d-d3a1c207cd6b.csv",0,5,4,49.0104284028129,14.4767475823895,1,2,39,1,1,0,0,0,0
"1341",96,"1565504784_endCB20002.csv",1,4,4,49.0104284028129,14.4767475823895,1,3,37,1,1,0,0,0,0
"1342",96,"1567014836_lastTrial1endCBb88ae5b9-3453-32b1-a81d-d3a1c207cd6b.csv",0,5,4,49.0104284028129,14.4767475823895,1,2,39,1,1,0,0,0,0
"1343",96,"1565031177_endCB46bb187249a928c0612bf62f3534edb2.csv",0,6,1,49.0104284028129,14.4767475823895,1,1,34,1,1,0,0,0,0
"1344",96,"1567014836_lastTrial2endCBb88ae5b9-3453-32b1-a81d-d3a1c207cd6b.csv",0,5,4,49.0104284028129,14.4767475823895,1,2,39,1,1,0,0,0,0
"1345",96,"1566985018_lastTrial2endCB4332a830-0a33-40fc-e395-9e191d20f8f6.csv",1,3,2,49.0104284028129,14.4767475823895,1,3,25,1,1,0,0,0,0
"1346",96,"1565683200_endCB20133.csv",1,2,5,49.0104284028129,14.4767475823895,0,3,47,1,1,0,0,0,0
"1347",96,"1567014836_endCBb88ae5b9-3453-32b1-a81d-d3a1c207cd6b.csv",0,5,4,49.0104284028129,14.4767475823895,1,2,39,1,1,0,0,0,0
"1348",96,"1566998674_lastTrial2endCB42846986-fa22-beb6-a622-5faf1ee70349.csv",0,3,4,49.0104284028129,14.4767475823895,1,2,37,1,1,0,0,0,0
"1349",96,"1567002015_lastTrial2endCB00399aaf-e1e8-4e87-1b0b-ac12523c1c61.csv",1,3,3,49.0104284028129,14.4767475823895,0,3,53,1,1,0,0,0,0
"1350",96,"1567002015_lastTrial1endCB00399aaf-e1e8-4e87-1b0b-ac12523c1c61.csv",1,3,3,49.0104284028129,14.4767475823895,0,3,53,1,1,0,0,0,0
"1351",96,"1566985018_lastTrial1endCB4332a830-0a33-40fc-e395-9e191d20f8f6.csv",1,3,2,49.0104284028129,14.4767475823895,1,3,25,1,1,0,0,0,0
"1352",96,"1567002015_endCB00399aaf-e1e8-4e87-1b0b-ac12523c1c61.csv",1,3,3,49.0104284028129,14.4767475823895,0,3,53,1,1,0,0,0,0
"1353",96,"1565645140_endCB20114.csv",0,3,1,49.0104284028129,14.4767475823895,1,2,40,1,1,0,0,0,0
"1354",96,"1567002013_secondLastTrialendCB00399aaf-e1e8-4e87-1b0b-ac12523c1c61.csv",1,3,3,49.0104284028129,14.4767475823895,0,3,53,1,1,0,0,0,0
"1355",96,"1565643528_endCB20092.csv",1,2,0,49.0104284028129,14.4767475823895,1,3,39,1,1,0,0,0,0
"1356",96,"1566985018_endCB4332a830-0a33-40fc-e395-9e191d20f8f6.csv",1,3,2,49.0104284028129,14.4767475823895,1,3,25,1,1,0,0,0,0
"1357",96,"1565020787_endCB1dd6018a1e220a0e24d970ac0af9b929.csv",0,5,4,49.0104284028129,14.4767475823895,0,1,23,1,1,0,0,0,0
"1358",96,"1566998670_secondLastTrialendCB42846986-fa22-beb6-a622-5faf1ee70349.csv",0,3,4,49.0104284028129,14.4767475823895,1,2,37,1,1,0,0,0,0
"1359",96,"1566998674_endCB42846986-fa22-beb6-a622-5faf1ee70349.csv",0,3,4,49.0104284028129,14.4767475823895,1,2,37,1,1,0,0,0,0
"1360",97,"1565032562_endCBfb139d4d40cfc89c9d562b4db5ec71f3.csv",1,2,0,48.9877647760307,14.4410854687702,1,1,43,1,1,0,1,0,1
"1361",97,"1565642793_endCB20139.csv",0,5,3,48.9877647760307,14.4410854687702,0,2,20,1,1,0,1,0,1
"1362",98,"1566909032_endCB0000.csv",1,6,6,48.9741498367883,14.4829364823891,1,2,NA,1,1,0,0,1,0
"1363",98,"1566909032_lastTrial2endCB0000.csv",1,6,6,48.9741498367883,14.4829364823891,1,2,NA,1,1,0,0,1,0
"1364",98,"1567020434_secondLastTrialendCB1337b99f-d811-6f15-153b-8f1ce55a2758.csv",0,6,1,48.9741498367883,14.4829364823891,1,2,50,1,1,0,0,1,0
"1365",98,"1565066510_endCB7c0e11982d3b5914d84e97a113c9ffea.csv",0,3,3,48.9741498367883,14.4829364823891,0,1,46,1,1,0,0,1,0
"1366",98,"1566984145_lastTrial2endCB20245.csv",0,5,0,48.9741498367883,14.4829364823891,1,3,25,1,1,0,0,1,0
"1367",98,"1566984145_endCB20245.csv",0,5,0,48.9741498367883,14.4829364823891,1,3,25,1,1,0,0,1,0
"1368",98,"1566970995_lastTrial1endCBb10328fb-ba33-1012-a35e-1e2828f0c632.csv",0,4,1,48.9741498367883,14.4829364823891,1,1,44,1,1,0,0,1,0
"1369",98,"1565367443_endCB20051.csv",0,6,2,48.9741498367883,14.4829364823891,1,2,55,1,1,0,0,1,0
"1370",98,"1565708567_endCB20149.csv",0,2,3,48.9741498367883,14.4829364823891,1,0,46,1,1,0,0,1,0
"1371",98,"1565010779_endCBcbb90565b5a1d23712aa2f99d69dd6bd.csv",0,3,4,48.9741498367883,14.4829364823891,1,1,35,1,1,0,0,1,0
"1372",98,"1567013299_lastTrial1endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,40,1,1,0,0,1,0
"1373",98,"1567001781_endCB8df2e432-84b1-301f-d096-d2d930616de1.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,53,1,1,0,0,1,0
"1374",98,"1567001781_lastTrial1endCB8df2e432-84b1-301f-d096-d2d930616de1.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,53,1,1,0,0,1,0
"1375",98,"1567020439_endCB1337b99f-d811-6f15-153b-8f1ce55a2758.csv",0,6,1,48.9741498367883,14.4829364823891,1,2,50,1,1,0,0,1,0
"1376",98,"1567001781_lastTrial2endCB8df2e432-84b1-301f-d096-d2d930616de1.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,53,1,1,0,0,1,0
"1377",98,"1567001777_secondLastTrialendCB8df2e432-84b1-301f-d096-d2d930616de1.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,53,1,1,0,0,1,0
"1378",98,"1566909030_secondLastTrialendCB0000.csv",1,6,6,48.9741498367883,14.4829364823891,1,2,NA,1,1,0,0,1,0
"1379",98,"1566970994_secondLastTrialendCBb10328fb-ba33-1012-a35e-1e2828f0c632.csv",0,4,1,48.9741498367883,14.4829364823891,1,1,44,1,1,0,0,1,0
"1380",98,"1567013295_secondLastTrialendCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,40,1,1,0,0,1,0
"1381",98,"1567013299_lastTrial2endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,40,1,1,0,0,1,0
"1382",98,"1564665552_endCB88d1ade06176644b13bbdfa7ef87de63.csv",0,5,1,48.9741498367883,14.4829364823891,1,2,33,1,1,0,0,1,0
"1383",98,"1566909032_lastTrial1endCB0000.csv",1,6,6,48.9741498367883,14.4829364823891,1,2,NA,1,1,0,0,1,0
"1384",98,"1567013299_endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9741498367883,14.4829364823891,0,1,40,1,1,0,0,1,0
"1385",98,"1566970996_lastTrial2endCBb10328fb-ba33-1012-a35e-1e2828f0c632.csv",0,4,1,48.9741498367883,14.4829364823891,1,1,44,1,1,0,0,1,0
"1386",98,"1567020439_lastTrial1endCB1337b99f-d811-6f15-153b-8f1ce55a2758.csv",0,6,1,48.9741498367883,14.4829364823891,1,2,50,1,1,0,0,1,0
"1387",98,"1566984142_secondLastTrialendCB20245.csv",0,5,0,48.9741498367883,14.4829364823891,1,3,25,1,1,0,0,1,0
"1388",98,"1566970996_endCBb10328fb-ba33-1012-a35e-1e2828f0c632.csv",0,4,1,48.9741498367883,14.4829364823891,1,1,44,1,1,0,0,1,0
"1389",98,"1566984145_lastTrial1endCB20245.csv",0,5,0,48.9741498367883,14.4829364823891,1,3,25,1,1,0,0,1,0
"1390",98,"1565423769_endCB8d2cb771bbc5a556defe34b0c4a16228.csv",0,5,1,48.9741498367883,14.4829364823891,1,2,31,1,1,0,0,1,0
"1391",98,"1567020439_lastTrial2endCB1337b99f-d811-6f15-153b-8f1ce55a2758.csv",0,6,1,48.9741498367883,14.4829364823891,1,2,50,1,1,0,0,1,0
"1392",99,"1567029005_endCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv",1,4,2,48.9713552455373,14.4808486865625,1,2,33,1,1,1,1,0,0
"1393",99,"1567016141_endCB8a010a39-6b85-dd07-239d-3c2ac6c0eaf4.csv",0,5,0,48.9713552455373,14.4808486865625,1,3,58,1,1,1,1,0,0
"1394",99,"1564999873_endCB867a41e8dc776c25939df8aa477bcdd3.csv",0,5,1,48.9713552455373,14.4808486865625,1,1,44,1,1,1,1,0,0
"1395",99,"1566936343_lastTrial2endCBcf0d00f1-6789-382c-ad54-3626a26a6739.csv",0,5,2,48.9713552455373,14.4808486865625,1,2,19,1,1,1,1,0,0
"1396",99,"1566936343_endCBcf0d00f1-6789-382c-ad54-3626a26a6739.csv",0,5,2,48.9713552455373,14.4808486865625,1,2,19,1,1,1,1,0,0
"1397",99,"1567016138_secondLastTrialendCB8a010a39-6b85-dd07-239d-3c2ac6c0eaf4.csv",0,5,0,48.9713552455373,14.4808486865625,1,3,58,1,1,1,1,0,0
"1398",99,"1566978361_secondLastTrialendCB20417.csv",0,1,3,48.9713552455373,14.4808486865625,0,2,23,1,1,1,1,0,0
"1399",99,"1567005333_secondLastTrialendCBd7db2084-5e1b-f409-f920-16f04a7c904e.csv",0,5,4,48.9713552455373,14.4808486865625,0,2,31,1,1,1,1,0,0
"1400",99,"1567016141_lastTrial2endCB8a010a39-6b85-dd07-239d-3c2ac6c0eaf4.csv",0,5,0,48.9713552455373,14.4808486865625,1,3,58,1,1,1,1,0,0
"1401",99,"1567005336_lastTrial1endCBd7db2084-5e1b-f409-f920-16f04a7c904e.csv",0,5,4,48.9713552455373,14.4808486865625,0,2,31,1,1,1,1,0,0
"1402",99,"1566978363_lastTrial2endCB20417.csv",0,1,3,48.9713552455373,14.4808486865625,0,2,23,1,1,1,1,0,0
"1403",99,"1566978364_endCB20417.csv",0,1,3,48.9713552455373,14.4808486865625,0,2,23,1,1,1,1,0,0
"1404",99,"1567029005_lastTrial1endCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv",1,4,2,48.9713552455373,14.4808486865625,1,2,33,1,1,1,1,0,0
"1405",99,"1567016141_lastTrial1endCB8a010a39-6b85-dd07-239d-3c2ac6c0eaf4.csv",0,5,0,48.9713552455373,14.4808486865625,1,3,58,1,1,1,1,0,0
"1406",99,"1566936340_secondLastTrialendCBcf0d00f1-6789-382c-ad54-3626a26a6739.csv",0,5,2,48.9713552455373,14.4808486865625,1,2,19,1,1,1,1,0,0
"1407",99,"1566978363_lastTrial1endCB20417.csv",0,1,3,48.9713552455373,14.4808486865625,0,2,23,1,1,1,1,0,0
"1408",99,"1567029005_lastTrial2endCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv",1,4,2,48.9713552455373,14.4808486865625,1,2,33,1,1,1,1,0,0
"1409",99,"1566936343_lastTrial1endCBcf0d00f1-6789-382c-ad54-3626a26a6739.csv",0,5,2,48.9713552455373,14.4808486865625,1,2,19,1,1,1,1,0,0
"1410",99,"1567029002_secondLastTrialendCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv",1,4,2,48.9713552455373,14.4808486865625,1,2,33,1,1,1,1,0,0
"1411",100,"1567004302_lastTrial2endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,2,48.9712118931439,14.4869781968796,1,2,38,1,1,1,1,1,0
"1412",100,"1567004302_lastTrial1endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,2,48.9712118931439,14.4869781968796,1,2,38,1,1,1,1,1,0
"1413",100,"1567004298_secondLastTrialendCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,2,48.9712118931439,14.4869781968796,1,2,38,1,1,1,1,1,0
"1414",100,"1567000238_lastTrial2endCB430ef343-41ed-cb9a-aee6-c52576143988.csv",0,4,0,48.9712118931439,14.4869781968796,1,3,28,1,1,1,1,1,0
"1415",100,"1567004302_endCB0a0835a9-c34b-0d44-a80c-03231773837d.csv",1,6,2,48.9712118931439,14.4869781968796,1,2,38,1,1,1,1,1,0
"1416",100,"1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",1,5,2,48.9712118931439,14.4869781968796,0,2,48,1,1,1,1,1,0
"1417",100,"1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",1,3,3,48.9712118931439,14.4869781968796,0,1,45,1,1,1,1,1,0
"1418",100,"1567000234_secondLastTrialendCB430ef343-41ed-cb9a-aee6-c52576143988.csv",0,4,0,48.9712118931439,14.4869781968796,1,3,28,1,1,1,1,1,0
"1419",100,"1567000238_lastTrial1endCB430ef343-41ed-cb9a-aee6-c52576143988.csv",0,4,0,48.9712118931439,14.4869781968796,1,3,28,1,1,1,1,1,0
"1420",100,"1567000238_endCB430ef343-41ed-cb9a-aee6-c52576143988.csv",0,4,0,48.9712118931439,14.4869781968796,1,3,28,1,1,1,1,1,0
"1421",101,"1567010663_lastTrial2endCB62ad279d-726c-f01e-8f39-1186eda88d53.csv",0,5,3,48.9707596913069,14.5090378861561,1,1,31,0,1,0,0,0,1
"1422",101,"1565118005_endCB11d2a862dcaef6cbc88aadd9fb760e9b.csv",1,5,3,48.9707596913069,14.5090378861561,0,1,67,0,1,0,0,0,1
"1423",101,"1567010663_endCB62ad279d-726c-f01e-8f39-1186eda88d53.csv",0,5,3,48.9707596913069,14.5090378861561,1,1,31,0,1,0,0,0,1
"1424",101,"1567010663_lastTrial1endCB62ad279d-726c-f01e-8f39-1186eda88d53.csv",0,5,3,48.9707596913069,14.5090378861561,1,1,31,0,1,0,0,0,1
"1425",101,"1567010660_secondLastTrialendCB62ad279d-726c-f01e-8f39-1186eda88d53.csv",0,5,3,48.9707596913069,14.5090378861561,1,1,31,0,1,0,0,0,1
"1426",101,"1565024158_endCBabe624f33c6c13dd90e2d89bb70536d3.csv",1,0,3,48.9707596913069,14.5090378861561,1,1,21,0,1,0,0,0,1
"1427",101,"1565424062_endCB20058.csv",1,5,0,48.9707596913069,14.5090378861561,0,3,63,0,1,0,0,0,1
"1428",102,"1566980884_lastTrial1endCB20208.csv",1,4,2,48.9663894743455,14.5025966019528,1,2,24,1,1,1,1,0,1
"1429",102,"1567004277_secondLastTrialendCBcc14f05d-9423-24cd-36f9-c63fdef75986.csv",1,4,1,48.9663894743455,14.5025966019528,1,2,31,1,1,1,1,0,1
"1430",102,"1566980884_lastTrial2endCB20208.csv",1,4,2,48.9663894743455,14.5025966019528,1,2,24,1,1,1,1,0,1
"1431",102,"1565861694_endCB35e4983cab9e478d4c5a9149ff78f468.csv",1,1,4,48.9663894743455,14.5025966019528,1,1,18,1,1,1,1,0,1
"1432",102,"1565002845_endCBfc25871c7dad732b53898b61b9055bd5.csv",1,6,1,48.9663894743455,14.5025966019528,1,2,40,1,1,1,1,0,1
"1433",102,"1567013295_secondLastTrialendCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9663894743455,14.5025966019528,0,1,40,1,1,1,1,0,1
"1434",102,"1567013299_lastTrial1endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9663894743455,14.5025966019528,0,1,40,1,1,1,1,0,1
"1435",102,"1567013299_endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9663894743455,14.5025966019528,0,1,40,1,1,1,1,0,1
"1436",102,"1567004279_lastTrial1endCBcc14f05d-9423-24cd-36f9-c63fdef75986.csv",1,4,1,48.9663894743455,14.5025966019528,1,2,31,1,1,1,1,0,1
"1437",102,"1567013299_lastTrial2endCB659c1bf2-99b1-cf08-be56-2db755f5563d.csv",1,2,3,48.9663894743455,14.5025966019528,0,1,40,1,1,1,1,0,1
"1438",102,"1566980881_secondLastTrialendCB20208.csv",1,4,2,48.9663894743455,14.5025966019528,1,2,24,1,1,1,1,0,1
"1439",102,"1565642101_endCB20117.csv",1,5,1,48.9663894743455,14.5025966019528,0,2,43,1,1,1,1,0,1
"1440",102,"1567004279_endCBcc14f05d-9423-24cd-36f9-c63fdef75986.csv",1,4,1,48.9663894743455,14.5025966019528,1,2,31,1,1,1,1,0,1
"1441",102,"1567004279_lastTrial2endCBcc14f05d-9423-24cd-36f9-c63fdef75986.csv",1,4,1,48.9663894743455,14.5025966019528,1,2,31,1,1,1,1,0,1
"1442",102,"1564999263_endCB94f2aa496a9a566eda4d217c11cf513a.csv",1,4,3,48.9663894743455,14.5025966019528,1,2,28,1,1,1,1,0,1
"1443",103,"1566908803_secondLastTrialendCB0000.csv",1,3,3,48.9839800973918,14.5092993102195,1,2,23,1,1,1,1,1,1
"1444",103,"1566908804_lastTrial1endCB0000.csv",1,3,3,48.9839800973918,14.5092993102195,1,2,23,1,1,1,1,1,1
"1445",103,"1566908804_endCB0000.csv",1,3,3,48.9839800973918,14.5092993102195,1,2,23,1,1,1,1,1,1
"1446",103,"1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",0,5,1,48.9839800973918,14.5092993102195,1,2,28,1,1,1,1,1,1
"1447",103,"1567004896_lastTrial2endCBab9f354e-4b61-e1cc-bdea-03b427b0a690.csv",1,3,5,48.9839800973918,14.5092993102195,1,3,31,1,1,1,1,1,1
"1448",103,"1566998817_secondLastTrialendCB63681560-36b5-c187-4ac4-234340fccfbd.csv",0,6,1,48.9839800973918,14.5092993102195,1,3,26,1,1,1,1,1,1
"1449",103,"1567004897_endCBab9f354e-4b61-e1cc-bdea-03b427b0a690.csv",1,3,5,48.9839800973918,14.5092993102195,1,3,31,1,1,1,1,1,1
"1450",103,"1565357732_endCB20042.csv",1,6,1,48.9839800973918,14.5092993102195,1,3,34,1,1,1,1,1,1
"1451",103,"1567004893_secondLastTrialendCBab9f354e-4b61-e1cc-bdea-03b427b0a690.csv",1,3,5,48.9839800973918,14.5092993102195,1,3,31,1,1,1,1,1,1
"1452",103,"1566908804_lastTrial2endCB0000.csv",1,3,3,48.9839800973918,14.5092993102195,1,2,23,1,1,1,1,1,1
"1453",103,"1567004896_lastTrial1endCBab9f354e-4b61-e1cc-bdea-03b427b0a690.csv",1,3,5,48.9839800973918,14.5092993102195,1,3,31,1,1,1,1,1,1
"1454",103,"1565625346_endCB20100.csv",0,5,2,48.9839800973918,14.5092993102195,1,3,35,1,1,1,1,1,1
"1455",103,"1566998819_lastTrial1endCB63681560-36b5-c187-4ac4-234340fccfbd.csv",0,6,1,48.9839800973918,14.5092993102195,1,3,26,1,1,1,1,1,1
"1456",104,"1565642793_endCB20139.csv",1,5,4,48.9652744683621,14.5092385940126,0,2,20,0,1,0,1,0,1
"1457",104,"1567006057_endCB49ae1e82-8828-c8d3-8c26-2885687a865c.csv",1,4,2,48.9652744683621,14.5092385940126,1,2,68,0,1,0,1,0,1
"1458",104,"1565429539_endCB4b5326c3e0634294bd7827ad36a6244c.csv",0,4,4,48.9652744683621,14.5092385940126,0,1,23,0,1,0,1,0,1
"1459",104,"1567006057_lastTrial2endCB49ae1e82-8828-c8d3-8c26-2885687a865c.csv",1,4,2,48.9652744683621,14.5092385940126,1,2,68,0,1,0,1,0,1
